-BEGIN HEADER-,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data ,,,,,,,
Dates (month/day/year): 01/01/2021 through 12/31/2021 ,,,,,,,
Location: Latitude  25.4205   Longitude 46.126 ,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 640.23 meters,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,
Parameter(s): ,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) ,,,,,,,
T2M                   MERRA-2 Temperature at 2 Meters (C) ,,,,,,,
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) ,,,,,,,
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) ,,,,,,,
-END HEADER-,,,,,,,
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,WD50M
2021,11,17,12,692.09,25.17,2.76,11.25
2021,11,17,13,598.95,25.67,2.81,2.24
2021,11,17,14,407.2,25.65,3.16,358.61
2021,11,17,15,208.12,25.05,3.62,1.42
2021,11,17,16,53.05,23.55,3.6,11.14
2021,11,17,17,0,20.22,3.22,20.1
2021,11,17,18,0,19.17,3.77,27.12
2021,11,17,19,0,18.38,3.91,32.48
2021,11,17,20,0,17.56,3.73,35.99
2021,11,17,21,0,16.8,3.47,37.87
2021,11,17,22,0,16.12,3.29,38.52
2021,11,17,23,0,15.51,3.18,38.75
2021,11,18,0,0,14.89,3.02,36.6
2021,11,18,1,0,14.24,2.86,32.95
2021,11,18,2,0,13.64,2.73,29.83
2021,11,18,3,0,13.11,2.58,27.56
2021,11,18,4,0,12.64,2.41,27.96
2021,11,18,5,0,12.3,2.21,29.1
2021,11,18,6,27.91,12.24,1.96,32.91
2021,11,18,7,199.95,14.33,1.85,38.81
2021,11,18,8,407.85,16.53,1.58,48.54
2021,11,18,9,582.15,20.55,1.4,52.49
2021,11,18,10,697.51,23.08,1.06,352.72
2021,11,18,11,739,24.66,1.69,324.03
2021,11,18,12,714.66,25.69,2.43,319.53
2021,11,18,13,590.86,26.12,3.03,320.89
2021,11,18,14,414.09,26.1,3.4,325.46
2021,11,18,15,215.44,25.53,3.61,334.46
2021,11,18,16,50.31,23.94,2.92,354.88
2021,11,18,17,0,20.29,2.96,21.03
2021,11,18,18,0,19.11,3.35,36.25
2021,11,18,19,0,18.19,3.49,45.76
2021,11,18,20,0,17.28,3.39,50.46
2021,11,18,21,0,16.46,3.22,53.97
2021,11,18,22,0,15.75,3.02,60.25
2021,11,18,23,0,15.6,2.83,73.4
2021,11,19,0,0,14.92,2.75,83.35
2021,11,19,1,0,14.4,2.76,92.47
2021,11,19,2,0,14.02,2.85,102.34
2021,11,19,3,0,14.91,2.66,111.71
2021,11,19,4,0,13.76,2.78,120.43
2021,11,19,5,0,13.73,2.83,126.97
2021,11,19,6,25.01,13.83,2.82,133.56
2021,11,19,7,185.6,15.94,3.91,138.78
2021,11,19,8,374.57,18.23,4.26,139.51
2021,11,19,9,536.92,21.79,5.11,143.21
2021,11,19,10,635.98,24.06,5.1,156.24
2021,11,19,11,679.84,25.86,5.2,164.15
2021,11,19,12,661.17,27.05,5.2,170.1
2021,11,19,13,564.87,27.63,5.23,173.93
2021,11,19,14,407.32,27.72,5.2,177.25
2021,11,19,15,217.12,27.33,5.06,177.93
2021,11,19,16,37.25,25.54,3.33,167.2
2021,11,19,17,0,22.37,3.32,148.46
2021,11,19,18,0,21.76,4.18,140.83
2021,11,19,19,0,21.37,5.73,141.01
2021,11,19,20,0,20.8,7.09,144.08
2021,11,19,21,0,20.13,7.68,148.06
2021,11,19,22,0,19.52,7.88,153.11
2021,11,19,23,0,18.95,7.9,158.59
2021,11,20,0,0,18.53,8.01,163.29
2021,11,20,1,0,18.33,8.23,166.51
2021,11,20,2,0,18.44,8.46,170.29
2021,11,20,3,0,18.68,8.61,173.96
2021,11,20,4,0,18.83,8.31,175.94
2021,11,20,5,0,18.79,7.74,173.39
2021,11,20,6,22.63,18.76,8.07,175.55
2021,11,20,7,164.2,19.22,7.9,171.01
2021,11,20,8,339.64,21.33,9.2,176.42
2021,11,20,9,529.25,24.17,11,187.28
2021,11,20,10,627.12,26.64,11.32,196.06
2021,11,20,11,656.45,28.42,10.81,202.05
2021,11,20,12,599.91,29.39,9.93,205.18
2021,11,20,13,523.21,29.94,9.06,206.78
2021,11,20,14,386.84,30.1,8.31,209.1
2021,11,20,15,203.65,29.6,7.48,212.74
2021,11,20,16,41.08,28.15,4.95,215.79
2021,11,20,17,0,25.88,3.3,219.8
2021,11,20,18,0,25.1,3.13,225.64
2021,11,20,19,0,24.39,3.1,233.37
2021,11,20,20,0,23.31,3.09,241.77
2021,11,20,21,0,21.55,3.12,247.97
2021,11,20,22,0,20.23,2.92,248.23
2021,11,20,23,0,19.34,2.69,241.47
2021,11,21,0,0,18.79,2.49,233.96
2021,11,21,1,0,18.42,2.27,230.19
2021,11,21,2,0,17.96,2.16,229.33
2021,11,21,3,0,17.52,2.1,227.78
2021,11,21,4,0,17.24,2.03,227.08
2021,11,21,5,0,16.92,2.04,234.18
2021,11,21,6,19.8,17.12,2.08,239.72
2021,11,21,7,158.94,18.61,2.46,238.14
2021,11,21,8,343.75,19.98,2.79,236.02
2021,11,21,9,511.3,22.85,2.75,223.66
2021,11,21,10,626.34,26.59,3.44,219.47
2021,11,21,11,653.28,28.64,3.83,224.2
2021,11,21,12,639.76,29.66,4.07,227.48
2021,11,21,13,560.83,30.12,4.29,229.98
2021,11,21,14,409.12,30.08,4.29,232.15
2021,11,21,15,220.24,29.51,4.03,232.6
2021,11,21,16,40.42,27.41,2.4,240.59
2021,11,21,17,0,25.15,1.84,263.7
2021,11,21,18,0,25.2,1.3,294.42
2021,11,21,19,0,24.91,1,330.38
2021,11,21,20,0,24.34,0.91,17.38
2021,11,21,21,0,23.44,1.17,67.74
2021,11,21,22,0,22.22,1.7,106.52
2021,11,21,23,0,20.81,2.23,137.35
2021,11,22,0,0,19.54,2.95,157.43
2021,11,22,1,0,19.52,3.7,174.11
2021,11,22,2,0,19.79,4.9,178.64
2021,11,22,3,0,19.64,5.42,181.2
2021,11,22,4,0,18.94,4.91,179.15
2021,11,22,5,0,18.51,4.72,180.32
2021,11,22,6,21.62,18.23,4.73,184.45
2021,11,22,7,163.44,19.66,6.07,188.78
2021,11,22,8,354.05,22.08,6.36,191.91
2021,11,22,9,527.34,25.63,9.26,195.78
2021,11,22,10,647.11,28.16,10.38,199.2
2021,11,22,11,674.23,29.88,10.34,204.81
2021,11,22,12,648.45,31.02,9.67,210.39
2021,11,22,13,553.23,31.73,8.71,215.56
2021,11,22,14,373.89,31.89,7.59,221.4
2021,11,22,15,187.77,31.4,6.12,229.46
2021,11,22,16,44.99,28.55,3.04,247.86
2021,11,22,17,0,25.15,2.78,290.17
2021,11,22,18,0,24.58,3.42,331.1
2021,11,22,19,0,24.07,5.34,350.2
2021,11,22,20,0,22.81,5.52,1.32
2021,11,22,21,0,21.86,4.92,9.61
2021,11,22,22,0,20.96,4.55,13.57
2021,11,22,23,0,20.08,4.32,15.09
2021,11,23,0,0,19.01,3.82,15.95
2021,11,23,1,0,18.37,3.7,16.13
2021,11,23,2,0,17.81,3.71,16.4
2021,11,23,3,0,17.23,3.79,15.4
2021,11,23,4,0,16.71,4.13,13.39
2021,11,23,5,0,16.43,4.91,12.16
2021,11,23,6,20.83,16.11,5.16,10.97
2021,11,23,7,141.24,16.88,5.86,11.45
2021,11,23,8,295.62,19,6.55,14.59
2021,11,23,9,413.45,21.29,6.68,15.94
2021,11,23,10,611.43,23.12,6.08,17.37
2021,11,23,11,610.48,24.51,5.43,18.95
2021,11,23,12,584.8,25.5,4.9,21.85
2021,11,23,13,502.05,26.01,4.53,24.81
2021,11,23,14,331.15,26.01,4.29,26.75
2021,11,23,15,153.77,25.47,4.31,26.87
2021,11,23,16,39.38,24.12,4.05,26.75
2021,11,23,17,0,21.42,3.65,28.01
2021,11,23,18,0,20.58,4.54,29.63
2021,11,23,19,0,19.77,4.81,30.89
2021,11,23,20,0,18.95,4.89,31.96
2021,11,23,21,0,18.16,4.84,33.52
2021,11,23,22,0,17.37,4.63,35.83
2021,11,23,23,0,16.55,4.26,38.1
2021,11,24,0,0,15.81,3.95,40.05
2021,11,24,1,0,15.09,3.63,40.28
2021,11,24,2,0,14.45,3.32,38.82
2021,11,24,3,0,13.9,3.15,36.87
2021,11,24,4,0,13.43,3.08,35.07
2021,11,24,5,0,13.01,3.03,33.9
2021,11,24,6,19.38,12.7,3.03,34.08
2021,11,24,7,149.87,13.97,4.29,35.83
2021,11,24,8,330.75,16.3,4.32,39.94
2021,11,24,9,506.53,19.48,5.05,42.64
2021,11,24,10,628.83,21.39,4.21,43.37
2021,11,24,11,692.34,22.94,3.36,43.81
2021,11,24,12,673.9,24.07,2.54,44.75
2021,11,24,13,584.76,24.75,1.87,51.06
2021,11,24,14,397.56,24.99,1.44,64.64
2021,11,24,15,200.3,24.69,1.38,78.96
2021,11,24,16,45.58,23.29,1.43,75.54
2021,11,24,17,0,20.27,2.33,70.34
2021,11,24,18,0,19.12,2.97,72.97
2021,11,24,19,0,18.4,3.33,77.88
2021,11,24,20,0,17.67,3.58,84.44
2021,11,24,21,0,16.9,3.56,91.31
2021,11,24,22,0,16.13,3.35,98.99
2021,11,24,23,0,15.44,3.13,107.16
2021,11,25,0,0,14.84,2.94,114.98
2021,11,25,1,0,14.34,2.84,123.51
2021,11,25,2,0,13.94,2.82,132.3
2021,11,25,3,0,13.6,2.83,139.56
2021,11,25,4,0,13.27,2.83,146.17
2021,11,25,5,0,13,2.87,151.9
2021,11,25,6,20.91,12.85,2.99,156.25
2021,11,25,7,175.08,15.3,4.07,159.15
2021,11,25,8,374.87,17.9,4.47,160.45
2021,11,25,9,552.41,22.04,5.07,166.17
2021,11,25,10,671.36,25.34,5.53,174.95
2021,11,25,11,720.94,27.23,5.61,177.3
2021,11,25,12,703.08,28.41,5.81,177.41
2021,11,25,13,547.03,29.02,5.96,177.63
2021,11,25,14,366.35,29.15,6.03,177.67
2021,11,25,15,190.26,28.68,5.82,177.06
2021,11,25,16,47.51,26.01,3.65,169.36
2021,11,25,17,0,22.32,3.72,158.37
2021,11,25,18,0,21.33,4.12,154.03
2021,11,25,19,0,20.71,4.74,154.16
2021,11,25,20,0,20.19,5.52,156.44
2021,11,25,21,0,19.65,6.06,159.93
2021,11,25,22,0,19,6.16,163.33
2021,11,25,23,0,18.21,5.74,165.6
2021,11,26,0,0,17.44,5.26,167.98
2021,11,26,1,0,16.8,4.97,171.19
2021,11,26,2,0,16.36,4.94,174.41
2021,11,26,3,0,16,4.88,178.67
2021,11,26,4,0,15.72,4.79,183.17
2021,11,26,5,0,15.51,4.81,186.96
2021,11,26,6,21.09,15.37,4.87,190.73
2021,11,26,7,183.66,17.05,6.18,193.18
2021,11,26,8,387.04,19.47,6.07,192.78
2021,11,26,9,561.92,23.4,6.48,196.05
2021,11,26,10,678.8,26.86,7.38,201.75
2021,11,26,11,694.09,28.47,6.71,204.67
2021,11,26,12,673.8,29.37,5.95,205.53
2021,11,26,13,581.29,29.79,5.28,205.23
2021,11,26,14,370.37,29.74,4.63,207.57
2021,11,26,15,169.49,29.17,3.92,214.47
2021,11,26,16,36.11,26.43,2.28,221.92
2021,11,26,17,0,24.4,2,219.18
2021,11,26,18,0,23.66,1.96,206.85
2021,11,26,19,0,22.59,2.23,199.81
2021,11,26,20,0,21.37,2.59,194.83
2021,11,26,21,0,20.23,2.95,193.94
2021,11,26,22,0,19.37,3.28,197.35
2021,11,26,23,0,18.73,3.52,202.41
2021,11,27,0,0,18.08,3.49,211.11
2021,11,27,1,0,17.33,3.18,225.97
2021,11,27,2,0,16.57,2.72,250.68
2021,11,27,3,0,15.89,2.46,280.83
2021,11,27,4,0,15.34,2.3,306.08
2021,11,27,5,0,14.94,2.18,326.41
2021,11,27,6,3.77,14.48,2.19,339.2
2021,11,27,7,167.14,16.13,2.48,348
2021,11,27,8,367.33,17.95,2.64,350.41
2021,11,27,9,525.79,21.41,3.21,354.1
2021,11,27,10,637.66,23.76,3.35,344.94
2021,11,27,11,682.55,25.25,3.47,344.59
2021,11,27,12,666.48,26.44,3.81,345.08
2021,11,27,13,571.69,27.03,4.28,348.85
2021,11,27,14,416.27,26.91,4.78,355.03
2021,11,27,15,220.93,26.11,5.21,2.91
2021,11,27,16,37.59,24.22,4.46,11.9
2021,11,27,17,0,21.06,3.75,18.72
2021,11,27,18,0,20.05,3.8,23.64
2021,11,27,19,0,19.55,3.54,28.56
2021,11,27,20,0,18.92,3.23,31.11
2021,11,27,21,0,17.44,3.02,31.24
2021,11,27,22,0,16.51,2.9,30.6
2021,11,27,23,0,15.76,2.8,28.51
2021,11,28,0,0,15.11,2.8,25.25
2021,11,28,1,0,14.55,2.87,22.81
2021,11,28,2,0,14.01,2.93,22.75
2021,11,28,3,0,13.5,2.92,23.8
2021,11,28,4,0,13,2.91,26.06
2021,11,28,5,0,12.55,2.91,29.34
2021,11,28,6,18.19,12.14,2.81,30.87
2021,11,28,7,167.23,13.64,3.83,31.35
2021,11,28,8,367.48,15.65,3.31,32.18
2021,11,28,9,546.47,19.55,3.14,22.25
2021,11,28,10,667.73,22.05,2.87,10.67
2021,11,28,11,698.98,23.49,2.75,353.54
2021,11,28,12,680.91,24.62,3.22,335.17
2021,11,28,13,591.48,25.42,3.71,326.37
2021,11,28,14,393.29,25.62,3.82,324.81
2021,11,28,15,206.19,25.21,3.87,328.35
2021,11,28,16,49.62,23.05,2.79,343.64
2021,11,28,17,0,19.28,3.15,2.38
2021,11,28,18,0,17.94,3.35,11.5
2021,11,28,19,0,16.73,3.33,14.99
2021,11,28,20,0,15.56,3.22,14.32
2021,11,28,21,0,14.57,3.09,10.56
2021,11,28,22,0,13.75,3.02,5.04
2021,11,28,23,0,13.07,2.97,1.21
2021,11,29,0,0,12.53,2.85,0.28
2021,11,29,1,0,12.13,2.76,356.86
2021,11,29,2,0,11.78,2.67,354.31
2021,11,29,3,0,11.4,2.62,350.73
2021,11,29,4,0,10.98,2.64,346.75
2021,11,29,5,0,10.76,2.46,344.36
2021,11,29,6,19.7,10.85,2.12,341.08
2021,11,29,7,189.86,12.7,1.89,331.87
2021,11,29,8,401.85,15.29,2.13,319.79
2021,11,29,9,581.24,19,3,342.46
2021,11,29,10,700.04,22.03,4.38,346.19
2021,11,29,11,726.96,23.63,4.41,348.36
2021,11,29,12,705.55,25.07,4.6,356.63
2021,11,29,13,568.46,25.81,4.65,5.17
2021,11,29,14,391.67,25.86,4.58,13.31
2021,11,29,15,213.27,25.24,4.41,19.35
2021,11,29,16,49.45,22.55,2.83,23.71
2021,11,29,17,0,18.86,2.9,27.33
2021,11,29,18,0,17.96,2.75,28.45
2021,11,29,19,0,17.51,2.52,24.95
2021,11,29,20,0,17.19,2.3,17.73
2021,11,29,21,0,16.9,2.11,8.07
2021,11,29,22,0,16.65,1.92,357.23
2021,11,29,23,0,16.45,1.75,345.7
2021,11,30,0,0,16.04,1.74,333.35
2021,11,30,1,0,15.55,1.8,323.91
2021,11,30,2,0,15.1,1.84,316.95
2021,11,30,3,0,14.47,1.99,311.66
2021,11,30,4,0,13.68,2.23,308.47
2021,11,30,5,0,12.89,2.46,306.55
2021,11,30,6,18.58,12.19,2.62,302.79
2021,11,30,7,185.78,14.05,2.6,297.42
2021,11,30,8,397.33,17.17,3.75,292.6
2021,11,30,9,577.41,20.46,3.1,300.49
2021,11,30,10,694.22,24.27,2.94,312.4
2021,11,30,11,727.92,25.86,2.95,305.88
2021,11,30,12,706.95,26.78,3.18,309.11
2021,11,30,13,615.8,27.22,3.59,317.28
2021,11,30,14,392.84,27.16,3.97,325.62
2021,11,30,15,195.22,26.5,4.15,334.69
2021,11,30,16,45.87,23.43,2.87,348.08
2021,11,30,17,0,19.38,3.33,3.15
2021,11,30,18,0,17.98,3.39,16.81
2021,11,30,19,0,16.84,3.24,31.05
2021,11,30,20,0,15.96,2.92,46.34
2021,11,30,21,0,15.55,2.55,63.28
2021,11,30,22,0,15.35,2.22,84.81
2021,11,30,23,0,14.94,2.1,109.46
2021,12,1,0,0,14.21,2.25,131.85
2021,12,1,1,0,13.39,2.52,148.01
2021,12,1,2,0,12.48,2.87,159.33
2021,12,1,3,0,11.83,3.13,168.41
2021,12,1,4,0,11.37,3.33,176.6
2021,12,1,5,0,11.03,3.57,182.98
2021,12,1,6,17.04,10.86,3.76,187.34
2021,12,1,7,176.68,13.75,4.24,190.34
2021,12,1,8,386.53,17.06,5.57,192.17
2021,12,1,9,567.12,20.8,5.3,192.29
2021,12,1,10,687.3,24.57,5.21,202.91
2021,12,1,11,730.62,26.03,4.41,212.08
2021,12,1,12,705.81,26.87,4.21,215.21
2021,12,1,13,612.74,27.3,4.24,215.95
2021,12,1,14,400.89,27.26,4.3,215.54
2021,12,1,15,188.57,26.65,4.28,214.02
2021,12,1,16,37.45,23.35,2.85,210.29
2021,12,1,17,0,19.71,3.09,202.51
2021,12,1,18,0,18.55,3.21,191.51
2021,12,1,19,0,17.52,3.49,181.7
2021,12,1,20,0,16.66,3.85,176.18
2021,12,1,21,0,16.08,4.13,175.65
2021,12,1,22,0,15.58,4.31,178.75
2021,12,1,23,0,15.08,4.48,183.62
2021,12,2,0,0,14.62,4.67,187.83
2021,12,2,1,0,14.26,4.85,191.98
2021,12,2,2,0,13.83,5.03,196.62
2021,12,2,3,0,13.53,5.41,199.96
2021,12,2,4,0,13.21,5.82,202.06
2021,12,2,5,0,12.88,6.14,203.26
2021,12,2,6,15.58,12.67,6.53,204.17
2021,12,2,7,166.38,14.07,7.73,204.66
2021,12,2,8,355.69,16.86,7.75,205.11
2021,12,2,9,532.25,20.94,7.57,208.42
2021,12,2,10,640.1,24.77,8.18,212.81
2021,12,2,11,701.06,26.73,7.48,217.63
2021,12,2,12,663.88,27.69,6.54,221.64
2021,12,2,13,540.29,28.1,5.64,226.26
2021,12,2,14,387.92,28.09,4.73,232.52
2021,12,2,15,215.71,27.51,3.66,238.95
2021,12,2,16,44.77,24.62,1.86,240.68
2021,12,2,17,0,23.37,1.06,272.18
2021,12,2,18,0,20.48,1.85,349.53
2021,12,2,19,0,18.06,2.99,0.16
2021,12,2,20,0,17.01,3.8,4.3
2021,12,2,21,0,15.72,4.78,9.27
2021,12,2,22,0,15.05,5.64,14.5
2021,12,2,23,0,14.44,5.93,17.79
2021,12,3,0,0,13.87,5.82,18.3
2021,12,3,1,0,13.17,5.39,16.34
2021,12,3,2,0,12.3,4.77,14.41
2021,12,3,3,0,11.62,4.61,13.03
2021,12,3,4,0,11.05,4.51,12.68
2021,12,3,5,0,10.51,4.2,14.71
2021,12,3,6,12.85,10.03,4,17.21
2021,12,3,7,125.22,11.06,5.08,20.04
2021,12,3,8,296.2,13.27,6.42,25.68
2021,12,3,9,470.52,15.3,5.74,22.84
2021,12,3,10,597.41,17.07,4.63,20.51
2021,12,3,11,706.09,18.55,3.67,14.01
2021,12,3,12,688.08,19.69,3.26,359.46
2021,12,3,13,602.05,20.33,2.95,349.24
2021,12,3,14,385.31,20.53,2.72,344.1
2021,12,3,15,199.09,20.13,2.98,344.68
2021,12,3,16,43.7,18.58,2.55,352.35
2021,12,3,17,0,15.35,2.76,6.35
2021,12,3,18,0,14.36,3.16,15.48
2021,12,3,19,0,13.61,3.59,19.14
2021,12,3,20,0,12.58,3.31,25.07
2021,12,3,21,0,11.54,2.91,30.64
2021,12,3,22,0,10.77,2.82,33.22
2021,12,3,23,0,10.17,2.81,33.03
2021,12,4,0,0,9.61,2.79,33.71
2021,12,4,1,0,9.12,2.68,36.26
2021,12,4,2,0,8.72,2.61,37.94
2021,12,4,3,0,8.31,2.57,40.69
2021,12,4,4,0,8.04,2.43,47.18
2021,12,4,5,0,7.91,2.19,54.43
2021,12,4,6,14.98,7.88,1.94,64.32
2021,12,4,7,171.53,9.74,1.73,77.29
2021,12,4,8,368.96,11.94,1.42,92.37
2021,12,4,9,531.67,15.21,1.1,79.22
2021,12,4,10,641.96,17.65,0.65,350.86
2021,12,4,11,680.65,19.8,1.81,328.88
2021,12,4,12,662.02,21.52,2.52,328.98
2021,12,4,13,564.05,22.71,2.47,328.6
2021,12,4,14,394.52,22.98,2.41,331.35
2021,12,4,15,216.62,22.62,2.47,340.13
2021,12,4,16,53.39,20.19,1.91,7.45
2021,12,4,17,0,16.71,2.65,36.91
2021,12,4,18,0,15.17,3.07,53.89
2021,12,4,19,0,13.96,3.18,64.74
2021,12,4,20,0,12.9,3.14,72.65
2021,12,4,21,0,12.03,3,79.65
2021,12,4,22,0,11.37,2.82,88.78
2021,12,4,23,0,10.87,2.65,102.68
2021,12,5,0,0,10.51,2.61,122.71
2021,12,5,1,0,10.13,2.78,144.1
2021,12,5,2,0,9.76,3.08,161.73
2021,12,5,3,0,9.51,3.39,174.74
2021,12,5,4,0,9.42,3.64,184.14
2021,12,5,5,0,9.44,3.87,190.78
2021,12,5,6,14.17,9.49,4.03,195.82
2021,12,5,7,166.73,12.08,4.92,200.12
2021,12,5,8,377.24,15.06,5.46,203.37
2021,12,5,9,555.05,18.66,4.62,205.57
2021,12,5,10,679.39,22.96,4.53,204.52
2021,12,5,11,711.37,24.89,3.16,197.15
2021,12,5,12,692.41,25.91,2.82,188.95
2021,12,5,13,603.95,26.4,3.07,183.91
2021,12,5,14,396.57,26.4,3.36,182.18
2021,12,5,15,185.37,25.82,3.51,181.23
2021,12,5,16,38.37,22.28,2.64,176.56
2021,12,5,17,0,18.71,3.29,171.14
2021,12,5,18,0,17.49,3.77,167.86
2021,12,5,19,0,16.71,4.1,166.68
2021,12,5,20,0,16.05,4.28,168.01
2021,12,5,21,0,15.32,4.35,171.63
2021,12,5,22,0,14.53,4.32,177.95
2021,12,5,23,0,13.81,4.24,186.85
2021,12,6,0,0,13.28,4.32,196.74
2021,12,6,1,0,12.97,4.61,204.93
2021,12,6,2,0,12.73,5.01,210.07
2021,12,6,3,0,12.51,5.35,213.76
2021,12,6,4,0,12.28,5.55,217.96
2021,12,6,5,0,12.03,5.62,223.44
2021,12,6,6,13.08,11.68,5.63,230.86
2021,12,6,7,155.23,13.08,6.75,240.19
2021,12,6,8,357.06,15.64,6.77,249.44
2021,12,6,9,530.48,19.34,6.42,256.23
2021,12,6,10,640.24,22.5,6.14,268.76
2021,12,6,11,656.8,25.22,5.23,293.03
2021,12,6,12,637.71,26.46,4.64,308.15
2021,12,6,13,560.5,26.87,4.45,316.62
2021,12,6,14,396.52,26.76,4.43,321.37
2021,12,6,15,220.45,26.06,4.41,326.01
2021,12,6,16,42.74,23.47,3.07,336.19
2021,12,6,17,0,20.05,3.55,347.4
2021,12,6,18,0,19.03,4.13,353.9
2021,12,6,19,0,17.99,4.54,356.74
2021,12,6,20,0,16.81,4.49,357.64
2021,12,6,21,0,15.67,4.1,358.06
2021,12,6,22,0,14.62,3.7,358.92
2021,12,6,23,0,13.75,3.48,1.01
2021,12,7,0,0,13,3.39,3.04
2021,12,7,1,0,12.3,3.35,4.87
2021,12,7,2,0,11.55,3.26,6.59
2021,12,7,3,0,10.79,3.04,8.16
2021,12,7,4,0,10.04,2.85,8.72
2021,12,7,5,0,9.41,2.76,7.64
2021,12,7,6,12.31,8.93,2.67,5.03
2021,12,7,7,149.97,10.9,2.79,2.53
2021,12,7,8,356.1,13.12,2.58,359.51
2021,12,7,9,537.94,17.01,2.17,2.48
2021,12,7,10,666.3,20.41,1.94,341.42
2021,12,7,11,713.87,22.15,2.22,315.67
2021,12,7,12,699,23.43,2.51,309.29
2021,12,7,13,611.85,23.94,2.61,311.13
2021,12,7,14,418.66,23.98,2.82,321.55
2021,12,7,15,221.48,23.4,3.12,336.7
2021,12,7,16,52.98,20.58,2.48,359.69
2021,12,7,17,0,16.8,3.39,16.11
2021,12,7,18,0,15.6,3.72,23.69
2021,12,7,19,0,14.53,3.74,28.7
2021,12,7,20,0,13.41,3.47,40.68
2021,12,7,21,0,12.47,3.27,54.17
2021,12,7,22,0,11.8,3.06,61
2021,12,7,23,0,11.27,2.82,73.23
2021,12,8,0,0,10.96,2.67,89.06
2021,12,8,1,0,10.87,2.5,101.4
2021,12,8,2,0,10.82,2.35,115.79
2021,12,8,3,0,10.6,2.36,135.26
2021,12,8,4,0,10.23,2.58,154.72
2021,12,8,5,0,9.79,2.99,167.23
2021,12,8,6,12.25,9.51,3.5,171.44
2021,12,8,7,157.21,12.24,4.68,173.05
2021,12,8,8,365.73,15.31,5.64,175.83
2021,12,8,9,544.05,19.15,5.34,181.08
2021,12,8,10,668.17,22.97,5.4,193.82
2021,12,8,11,718.01,24.73,4.03,202.45
2021,12,8,12,700.58,25.73,3.15,204.8
2021,12,8,13,611.91,26.2,2.72,202.86
2021,12,8,14,454.28,26.19,2.55,198.49
2021,12,8,15,260.56,25.64,2.39,192.8
2021,12,8,16,38.3,22.96,1.71,180.34
2021,12,8,17,0,20.91,1.98,164.98
2021,12,8,18,0,19.46,2.41,154.83
2021,12,8,19,0,17.83,2.96,150.56
2021,12,8,20,0,16.62,3.5,150.39
2021,12,8,21,0,15.89,3.87,153.46
2021,12,8,22,0,15.41,4.27,157.45
2021,12,8,23,0,14.94,4.78,161.02
2021,12,9,0,0,14.31,5.03,165.54
2021,12,9,1,0,13.61,4.94,171.57
2021,12,9,2,0,13.05,4.8,178.84
2021,12,9,3,0,12.57,4.69,187.19
2021,12,9,4,0,12.3,4.65,196.2
2021,12,9,5,0,12.12,4.62,205.96
2021,12,9,6,11.2,11.56,4.45,216.27
2021,12,9,7,124.69,12.76,5.52,224.49
2021,12,9,8,309.23,14.94,5.07,227.06
2021,12,9,9,505.18,18.43,4.53,231.76
2021,12,9,10,641.17,22.57,4.96,244.61
2021,12,9,11,579.45,25.14,3.64,260.61
2021,12,9,12,673.95,26.4,2.52,279.46
2021,12,9,13,582.52,27.06,2.07,301
2021,12,9,14,411.5,27.17,1.99,318.85
2021,12,9,15,234.27,26.6,1.94,333.98
2021,12,9,16,43.73,23.42,1.88,351.96
2021,12,9,17,0,20.38,2.76,2.45
2021,12,9,18,0,18.5,3.39,11.09
2021,12,9,19,0,16.93,3.64,18.35
2021,12,9,20,0,15.57,3.65,21.77
2021,12,9,21,0,14.29,3.57,21.06
2021,12,9,22,0,13.16,3.51,18.82
2021,12,9,23,0,12.23,3.49,17.5
2021,12,10,0,0,11.47,3.57,16.4
2021,12,10,1,0,10.81,3.73,14.7
2021,12,10,2,0,10.17,3.86,13.09
2021,12,10,3,0,9.63,3.85,13.09
2021,12,10,4,0,9.07,3.61,15.55
2021,12,10,5,0,8.56,3.35,19.31
2021,12,10,6,10.27,8.16,3.18,18.5
2021,12,10,7,127.37,9.73,4.39,12.56
2021,12,10,8,315.86,11.86,4.09,7.97
2021,12,10,9,491.62,15.56,4.82,22.66
2021,12,10,10,617.14,18.2,4.95,30.08
2021,12,10,11,661.95,19.87,4.42,31.37
2021,12,10,12,646.52,20.93,4.13,26.47
2021,12,10,13,548.63,21.39,4.01,23.79
2021,12,10,14,400.9,21.46,3.98,26.05
2021,12,10,15,226.63,20.85,4.08,26.7
2021,12,10,16,53.97,18.98,2.99,26.45
2021,12,10,17,0,15.93,3.2,25.9
2021,12,10,18,0,14.61,3.48,26.54
2021,12,10,19,0,13.55,3.45,27.71
2021,12,10,20,0,12.51,3.19,29.28
2021,12,10,21,0,11.62,2.91,34.44
2021,12,10,22,0,10.84,2.68,36.4
2021,12,10,23,0,10.23,2.43,37.34
2021,12,11,0,0,9.87,2.25,31.99
2021,12,11,1,0,9.4,2.28,17.46
2021,12,11,2,0,9.07,2.2,20.25
